Symbol,Name,Last,Change,%Chg,Open,High,Low,Volume,Time
BHR,"Braemar Hotels & Resorts Inc",2.695,-0.0050000000000003,-0.19%,2.73,2.76,2.68,54886,"13:57 ET"
BHRB,"Burke Herbert Financial Services Corp",45.44,0.41,+0.91%,45.23,45.44,45.18,3552,"14:04 ET"
BHVN,"Biohaven Ltd",27.83,0.98,+3.65%,26.94,28.1,26.94,376678,"14:11 ET"
BIG,"Big Lots",4.43,-0.010000000000001,-0.23%,4.52,4.79,4.415,796972,"14:12 ET"
BIGC,"Bigcommerce Holdings Inc",9.62,0.29,+3.11%,9.44,10.02,9.44,271480,"14:11 ET"
BIPC,"Brookfield Infrastructure Partners LP Cl A",29.62,0.16,+0.54%,29.6,29.88,29.17,941679,"14:12 ET"
BIRD,"Allbirds Inc Cl A",0.9155,0.0173,+1.93%,0.93,0.9498,0.8905,256001,"14:13 ET"
BJRI,"Bj's Restaurants Inc",23.9,-0.09,-0.38%,24.08,24.49,23.78,121368,"14:12 ET"
BKD,"Brookdale Senior Living Inc",3.84,0.13,+3.50%,3.77,3.88,3.77,280454,"14:10 ET"
BKE,"Buckle Inc",34.27,-0.3,-0.87%,34.89,35.04,34.29,111004,"14:13 ET"
BKH,"Black Hills Corp",48.36,0.2,+0.42%,48.74,48.92,48.085,256169,"14:11 ET"
BKKT,"Bakkt Hldgs Inc",1.045,0.0049999999999999,+0.48%,1.13,1.13,1.0391,2468030,"14:09 ET"
BKSY,"Blacksky Technology Inc",1.355,0.075,+5.86%,1.31,1.388,1.2995,223417,"14:11 ET"
BKU,"BankUnited Inc",21.62,0.18,+0.84%,21.6,21.7,21.17,394691,"14:10 ET"
BL,"Blackline Inc",52.8,0.59999999999999,+1.15%,52.78,53.75,52.39,113544,"14:01 ET"
BLBD,"Blue Bird Corp",18.91,0.64,+3.50%,18.37,19,18.36,106732,"13:58 ET"
BLDE,"Blade Air Mobility Inc",2.18,0.03,+1.40%,2.18,2.25,2.18,142691,"14:11 ET"
BLFS,"Biolife Solutions",9.9,0.14,+1.43%,10.29,11.02,9.72,883510,"14:13 ET"
BLFY,"Blue Foundry Bancorp",7.58,-0.0099999999999998,-0.13%,7.67,7.74,7.52,39147,"13:59 ET"
BLKB,"Blackbaud Inc",67.6,-0.37,-0.54%,68.1,68.8,67.25,20709,"14:05 ET"
BLMN,"Bloomin' Brands Inc",23.23,0.1,+0.43%,23.42,23.6,23.12,343435,"14:09 ET"
BLNK,"Blink Charging Company",2.46,0.04,+1.65%,2.47,2.6081,2.44,1121769,"14:01 ET"
BLUE,"Bluebird Bio",3.02,0.14,+4.86%,2.92,3.13,2.915,1795738,"14:13 ET"
BLX,"Banco Latinoamericano DE Comercio",21.64,-0.15,-0.69%,21.92,22.04,21.56,20259,"14:01 ET"
BMBL,"Bumble Inc",13.95,0.42,+3.10%,13.63,14.245,13.62,1046143,"14:13 ET"
BMEA,"Biomea Fusion Inc",10.99,0.45,+4.27%,10.52,11.06,10.4925,135580,"14:12 ET"
BMI,"Badger Meter",135.62,0.0099999999999909,+0.01%,136.96,137.08,135.03,76970,"14:08 ET"
BMRC,"Bank of Marin Bancrp",16.63,-0.4,-2.35%,17.2,17.2,16.52,22069,"13:45 ET"
BNL,"Broadstone Net Lease Inc Cl A",14.1,0.07,+0.50%,14.09,14.26,14,807853,"14:09 ET"
BOC,"Boston Omaha Corp Cl A",14.485,-0.055,-0.38%,14.66,14.77,14.43,34483,"13:56 ET"
BOH,"Bank of Hawaii Corp",47.91,0.13,+0.27%,48.62,48.715,47.2721,231074,"14:13 ET"
BOOM,"Dynamic Materials",19.41,0.030000000000001,+0.15%,19.41,19.605,19.2201,37569,"14:11 ET"
BOOT,"Boot Barn Holdings Inc",73.41,-1.38,-1.85%,75.58,75.935,73.035,369615,"14:13 ET"
BORR,"Borr Drilling Ltd",6.74,0.0099999999999998,+0.15%,6.69,6.84,6.575,1093202,"14:11 ET"
BOWL,"Bowlero Corp Cl A",10.8,-0.18,-1.64%,11.03,11.13,10.725,652297,"14:10 ET"
BOX,"Box Inc",24.11,0.12,+0.50%,24.18,24.3,23.97,637521,"14:13 ET"
BPMC,"Blueprint Medicines Corp",45.79,1.64,+3.71%,44.65,46.395,44.065,348086,"14:12 ET"
BPRN,"Princeton Bancorp Inc",28.74,-0.34,-1.17%,29.21,29.3,28.53,5132,"13:46 ET"
BRBR,"Bellring Brands Inc Cl A",44.15,0.96,+2.22%,43.51,44.4,43.3,386674,"14:13 ET"
BRBS,"Blue Ridge Bankshare",2.95,0.09,+3.15%,2.93,2.998,2.75,69841,"14:00 ET"
BRCC,"Brc Inc Cl A",2.73,0.15,+5.81%,2.61,2.76,2.6,243093,"14:10 ET"
BRKL,"Brookline Bancorp",8.47,-0.12,-1.40%,8.68,8.69,8.38,122304,"14:10 ET"
BRP,"Brp Group Inc Cl A",20.72,-0.14,-0.67%,21.17,21.34,20.67,98979,"14:13 ET"
BRSP,"Brightspire Capital Inc",5.37,-0.11,-2.01%,5.5,5.61,5.38,551645,"14:11 ET"
BRT,"BRT Realty Trust",16.7,0.050000000000001,+0.30%,16.795,16.865,16.6487,8706,"13:50 ET"
BRY,"Berry Pete Corp",8.48,0.16,+1.92%,8.34,8.5,8.31,296923,"14:08 ET"
BRZE,"Braze Inc Cl A",43.46,0.84,+1.97%,44.23,44.66,43.1,367872,"14:13 ET"
BSIG,"Brightsphere Investment Group Plc",15.99,-0.39,-2.38%,16.3,16.485,15.99,54899,"14:11 ET"
BSRR,"Sierra Bancorp",17.93,-0.66,-3.55%,18.43,18.8099,17.925,8597,"13:48 ET"
BSVN,"Bank7 Corp",21.57,-0.42,-1.91%,21.9,21.95,21.36,9062,"13:33 ET"
BTAI,"Bioxcel Therapeutics Inc",2.37,0.05,+2.16%,2.36,2.51,2.351,373247,"14:10 ET"
BTBT,"Bit Digital Inc",2.23,0.04,+1.83%,2.37,2.57,2.2329,10554937,"14:13 ET"
BTMD,"Biote Corp",5.07,0.07,+1.40%,5.06,5.0989,4.95,46612,"14:07 ET"
BTU,"Peabody Energy Corp",24.85,-0.18,-0.72%,25.12,25.27,24.745,820148,"14:12 ET"
BUSE,"First Busey Corp",18.67,-0.3,-1.58%,19.04,19.39,18.57,43805,"14:08 ET"
BV,"Brightview Holdings Inc",7.14,0.02,+0.28%,7.15,7.2299,7.11,145897,"14:10 ET"
BVH,"Bluegreen Vacations Hldg Corp",32.43,-0.36,-1.10%,33.49,33.49,32.43,3666,"13:36 ET"
BW,"Babcock & Wilcox Enterprises",2.44,-0.01,-0.41%,2.48,2.58,2.4,460954,"14:04 ET"
BWB,"Bridgewater Bancshares Inc",8.84,-0.37,-4.02%,9.22,9.24,8,54661,"14:05 ET"
BWFG,"Bankwell Financial",23.98,0.19,+0.80%,23.54,23.89,23.38,6500,2023-10-24
BWMN,"Bowman Consulting Group Ltd",26.07,-0.36,-1.36%,26.75,26.89,25.96,17731,"14:13 ET"
BXC,"Bluelinx Holdings Inc",70.1,0.099999999999994,+0.14%,70.54,70.838,69.72,20203,"13:58 ET"
BXMT,"Blackstone Mortgage Trust Inc Cl A",20.01,0.27,+1.37%,19.78,20.51,19.75,2577936,"14:13 ET"
BY,"Byline Bancorp Inc",18.6,-0.21,-1.12%,18.82,19.0652,18.5723,29839,"13:59 ET"
BYND,"Beyond Meat Inc",6.14,-0.15,-2.38%,6.31,6.5212,6.1,1901847,"14:11 ET"
BZH,"Beazer Homes USA",23.03,0.030000000000001,+0.13%,23.05,23.34,22.82,73880,"14:10 ET"
CABA,"Cabaletta Bio Inc",12.78,0.56,+4.58%,12.67,13.57,12.54,388383,"14:10 ET"
CAC,"Camden Natl Cp",26.91,-0.23,-0.85%,27.28,27.28,26.545,31266,"13:53 ET"
CADE,"Cadence Bank",20.69,1,+5.08%,21.38,21.66,20.415,2469958,"14:13 ET"
CAKE,"Cheesecake Fact",30.26,-0.15,-0.49%,30.77,30.99,30.255,297672,"14:11 ET"
CAL,"Caleres Inc",26.01,-0.009999999999998,-0.04%,26.31,26.79,25.92,144051,"14:11 ET"
CALM,"Cal-Maine Foods IN",45.3,0.79,+1.77%,44.51,45.37,44.3,199727,"14:13 ET"
CALX,"Calix Inc",35.38,-7.2,-16.91%,38.57,39.56,32.47,3772364,"14:13 ET"
CANO,"Cano Health Inc",0.1301,-0.0157,-10.77%,0.1585,0.1585,0.1267,5065350,"13:58 ET"
CARA,"Cara Therapeutics",1.315,0.085,+6.91%,1.24,1.34,1.23,206275,"13:58 ET"
CARE,"Carter Bankshares Inc",10.74,-0.21,-1.92%,10.96,10.96,10.56,17768,"13:55 ET"
CARG,"Cargurus Inc Cl A",18.01,0.14,+0.78%,18.09,18.24,17.915,463723,"14:13 ET"
CARM,"Carisma Therapeutics Inc",2.92,0.15,+5.42%,2.78,3.02,2.621,151904,"13:57 ET"
CARS,"Cars.com Inc",16.19,0.010000000000002,+0.06%,16.4,16.47,16.06,67298,"14:07 ET"
CASH,"Pathward Financial Inc",42.91,-0.69,-1.58%,43.77,43.84,42.47,55021,"14:13 ET"
CASS,"Cass Information Sys",37.46,0.47,+1.27%,37.24,37.52,36.8966,17673,"13:58 ET"
CATC,"Cambridge Bancorp",55.45,-0.84999999999999,-1.51%,56.45,56.45,54.88,6107,"14:11 ET"
CATO,"Cato Corp",7.09,0.02,+0.28%,7.15,7.22,7.04,46552,"13:51 ET"
CATY,"Cathay Genl Bncp",32.79,-0.52,-1.56%,33.23,33.6,32.33,160305,"14:13 ET"
CBAN,"Colony Bankcorp Inc",9.62,0.049999999999999,+0.52%,9.59,9.67,9.355,14313,"13:48 ET"
CBAY,"Cymabay Therapeutics",15.7,1.01,+6.88%,14.98,15.85,14.79,878518,"14:12 ET"
CBL,"Cbl & Associates Properties Inc",20.53,0.3,+1.48%,20.33,20.56,20.33,10537,"14:05 ET"
CBNK,"Capital Bancorp Inc",19.6,0.27,+1.40%,19.41,19.62,19.4,1967,"10:44 ET"
CBRL,"Cracker Barrel",67.96,-0.15000000000001,-0.22%,68.78,68.9,67.79,118929,"14:08 ET"
CBT,"Cabot Corp",66.88,0.23999999999999,+0.36%,67.59,67.7,66.7,69717,"14:10 ET"
CBU,"Community Bank System",37.07,-2.66,-6.70%,36.7,37.61,35.38,328882,"14:11 ET"
CBZ,"Cbiz Inc",50.83,-0.18,-0.35%,51.3,51.385,50.36,138347,"14:13 ET"
CCB,"Coastal Financial Corp",39.3,-0.36,-0.91%,39.98,39.98,38.81,14873,"14:00 ET"
CCBG,"Capital City Bank Gr",27.81,-1.51,-5.15%,29.52,29.52,27.81,5316,"13:54 ET"
CCF,"Chase Corp",126.95,0.13000000000001,+0.10%,126.92,127.24,126.86,14893,"14:00 ET"
CCNE,"Cnb Financial Corp",17.59,0.02,+0.11%,17.85,18.07,17.49,12030,"13:31 ET"
CCO,"Clear Channel Outdoor Holdings",1.115,-0.0050000000000001,-0.45%,1.11,1.14,1.08,759416,"14:11 ET"
CCOI,"Cogent Comm Hlds",64.51,1.04,+1.64%,64.21,64.87,64.06,93860,"14:09 ET"
CCRD,"Corecard Corporation",19.17,-0.27,-1.36%,19.44,19.44,19.03,3918,"13:36 ET"
CCRN,"Cross Ctry Hlthcr",22.04,-0.32,-1.43%,22.5,22.6,21.82,122216,"14:04 ET"
CCS,"Century Communities Inc",59.85,0.26,+0.44%,59.84,60.41,59.22,63723,"14:11 ET"
CCSI,"Consensus Cloud Solutions",21.32,-0.39,-1.80%,21.92,22.195,21.19,32606,"14:01 ET"
CDE,"Coeur Mining Inc",2.57,-0.02,-0.77%,2.55,2.6184,2.52,2600555,"14:12 ET"
CDLX,"Cardlytics Inc",12.44,0.74,+6.32%,12.05,12.58,11.78,390060,"14:12 ET"
CDMO,"Avid Bioservices Inc",7.07,-0.029999999999999,-0.42%,7.1,7.27,6.88,154448,"14:10 ET"
CDNA,"Caredx Inc",5.28,0.07,+1.34%,5.38,5.515,5.275,517395,"14:13 ET"
CDP,"Copt Defense Properties",23.35,0.19,+0.82%,23.45,23.6,23.14,348908,"14:12 ET"
CDRE,"Cadre Holdings Inc",27.81,-0.050000000000001,-0.18%,28.06,28.39,27.75,26451,"13:46 ET"
CDXS,"Codexis Inc",1.7,0.02,+1.19%,1.72,1.76,1.675,441503,"14:02 ET"
CDZI,"Cadiz Inc",2.83,0.12,+4.43%,2.73,2.96,2.72,223881,"14:11 ET"
CECO,"Ceco Environmental Corp",15.38,-0.09,-0.58%,15.53,15.66,15.27,82410,"14:03 ET"
CEIX,"Consol Energy Inc",104.57,0.55,+0.53%,105.08,107,103.72,155878,"14:13 ET"
CELC,"Celcuity Inc",10.21,0.2,+2.00%,10.08,10.48,10.08,18511,"14:01 ET"
CENT,"Central Garden",43.65,-0.22,-0.50%,43.95,44.31,43.65,9637,"13:56 ET"
CENTA,"Central Garden & Pet",39.555,-0.205,-0.52%,39.97,40.27,39.555,20093,"13:57 ET"
CENX,"Century Aluminum C",6.07,0.18,+3.06%,6.06,6.2,6,571869,"14:09 ET"
CERE,"Cerevel Therapeutics Hldg Inc",23.39,0.88,+3.91%,22.75,23.75,22.75,379180,"14:13 ET"
CERS,"Cerus Corp",1.35,0.07,+5.47%,1.3,1.385,1.285,756616,"14:11 ET"
CEVA,"Ceva Inc",17.42,-0.14,-0.80%,17.59,17.72,17.19,52838,"13:55 ET"
CFB,"Crossfirst Bankshares Inc",10.17,-0.15,-1.45%,10.32,10.32,10.055,25050,"14:01 ET"
CFFI,"C&F Financial Corp",52.52,-0.38,-0.72%,53,54,52.47,3482,"14:05 ET"
CFFN,"Capitol Fed Finl Inc",4.24,-0.11,-2.53%,4.37,4.43,4.23,407112,"14:13 ET"
CGEM,"Cullinan Management Inc",8.58,0.17,+2.02%,8.51,8.625,8.4634,52454,"14:01 ET"
CHCO,"City Holding Company",87.04,-1.61,-1.82%,88.94,88.94,86.56,18851,"14:02 ET"
CHCT,"Community Healthcare Trust Inc",27.96,0.19,+0.68%,27.96,28.11,27.7,32581,"14:00 ET"
CHEF,"The Chefs Warehouse",19.14,0.12,+0.63%,19.23,19.47,19.04,82151,"14:12 ET"
CHGG,"Chegg Inc",8.3,-0.02,-0.24%,8.44,8.6,8.17,824668,"14:11 ET"
CHMG,"Chemung Financial Cp",39.37,-0.58000000000001,-1.45%,39.75,39.97,39,7469,"13:13 ET"
CHRD,"Chord Energy Corp",167.87,-1.07,-0.63%,168.99,169.54,166.865,109550,"14:11 ET"
CHRS,"Coherus Bio",3.29,0.11,+3.46%,3.23,3.38,3.23,864767,"14:10 ET"
CHS,"Chico's Fas",7.49,0.0099999999999998,+0.13%,7.48,7.52,7.48,884390,"13:58 ET"
CHUY,"Chuy's Holdings Inc",33.39,0.14,+0.42%,33.32,33.67,33.24,16473,"14:10 ET"
CHX,"Championx Corp",34.35,0.45,+1.33%,34.18,34.34,33.7,849258,"14:13 ET"
CIFR,"Cipher Mining Inc",3.05,0.38,+14.23%,2.96,3.055,2.7,3326099,"14:13 ET"
CIM,"Chimera Investment Corp",4.66,-0.05,-1.06%,4.65,4.7487,4.61,981287,"14:13 ET"
CIO,"City Office REIT Inc",3.625,0.105,+2.98%,3.57,3.675,3.56,163069,"13:56 ET"
CIVB,"Civista Bncshrs",15.06,-0.02,-0.13%,15.0384,15.16,14.83,13030,"13:55 ET"
CIVI,"Civitas Resources Inc",77.76,-0.19999999999999,-0.26%,78.22,78.6478,76.88,377464,"14:11 ET"
CIX,"Compx International Inc",18.1,-0.009999999999998,-0.06%,18.13,18.41,18.08,4400,2023-10-24
CLAR,"Clarus Corp",5.54,0.09,+1.65%,5.49,5.7,5.49,95051,"14:08 ET"
CLB,"Core Laboratories Inc",23.55,0.59,+2.57%,22.95,23.46,22.76,118810,"14:13 ET"
CLBK,"Columbia Financial Inc",15.6,-0.08,-0.51%,15.79,15.81,15.53,17026,"14:08 ET"
CLDT,"Chatham Lodging Trust REIT",9.53,-0.0099999999999998,-0.10%,9.63,9.66,9.52,49464,"14:07 ET"
CLDX,"Celldex Therapeutics",24.64,0.32,+1.32%,24.44,25.15,24.2,153120,"14:10 ET"
CLFD,"Clearfield Inc",25.505,-0.445,-1.71%,26,26,24.2,157515,"13:58 ET"
CLMB,"Climb Global Solutions Inc",43.61,-0.22,-0.50%,44.24,44.24,43.39,2435,"13:29 ET"
CLNE,"Clean Energy Fuels",3.76,0.0099999999999998,+0.27%,3.78,3.875,3.745,806724,"14:02 ET"
CLPR,"Clipper Realty Inc",4.925,0.145,+3.03%,4.86,4.956,4.86,14948,"13:34 ET"
CLPT,"Clearpoint Neuro Inc",5.33,0.59,+12.45%,4.84,5.486,4.84,94571,"14:10 ET"
CLSK,"Cleanspark Inc",4.73,0.47,+11.03%,4.81,5.11,4.59,24322795,"14:13 ET"
CLW,"Clearwater Paper Corp",33.27,-1.53,-4.40%,34.71,34.71,33.16,84911,"14:13 ET"
CMAX,"Caremax Inc",2.39,0.12,+5.29%,2.29,2.41,2.28,23842,"13:57 ET"
CMBM,"Cambium Networks Corp",4.64,0.12,+2.65%,4.57,4.75,4.56,81451,"14:05 ET"
CMC,"Commercial Metals Company",40.3,0.25,+0.62%,40.55,40.8,40.08,340940,"14:13 ET"
CMCL,"Caledonia Mining Cp",10.69,-0.07,-0.65%,10.63,11,10.6,5506,"13:32 ET"
CMCO,"Columbus Mckinnon",31.2,-0.42,-1.33%,31.87,32.73,31.19,14482,"14:05 ET"
CMP,"Compass Minerals Intl Inc",25.16,-0.61,-2.37%,25.88,26.06,24.98,126487,"14:13 ET"
CMPO,"Composecure Inc",5.77,-0.24,-3.99%,6.2,6.2,5.72,61635,"14:12 ET"
CMPR,"Cimpress N.V. Ord",61.44,1.29,+2.14%,61.01,61.775,60.85,52968,"14:12 ET"
CMPX,"Compass Therapeutics Inc",1.84,-0.01,-0.54%,1.88,1.8905,1.83,43445,"14:13 ET"
CMRE,"Costamare Inc",9.16,0.0099999999999998,+0.11%,9.13,9.22,9.055,303518,"14:06 ET"
CMT,"Core Molding Technologies Inc",27.92,0.35,+1.27%,27.63,28.83,27.58,49084,"13:48 ET"
CMTG,"Claros Mortgage Trust Inc",10.45,0.049999999999999,+0.48%,10.41,10.56,10.33,50746,"14:11 ET"
CMTL,"Comtech Telecom Company",10.83,0.0099999999999998,+0.09%,10.9,10.91,10.7,42588,"14:06 ET"
CNDT,"Conduent Inc",3.14,0.02,+0.64%,3.14,3.18,3.13,259214,"14:01 ET"
CNK,"Cinemark Holdings Inc",15.45,-0.08,-0.52%,15.48,15.68,15.29,1554099,"14:12 ET"
CNMD,"C O N M E D Cp",94.44,0.23,+0.24%,94.87,96.32,93.855,239422,"14:13 ET"
CNNE,"Cannae Holdings Inc",17.04,-0.07,-0.41%,17.18,17.42,16.86,98885,"14:12 ET"
CNO,"Cno Financial Group",22.68,0.039999999999999,+0.18%,22.75,22.92,22.6,216915,"14:12 ET"
CNOB,"Connectone Bancorp",16.22,-0.43,-2.58%,16.79,16.82,16.13,39378,"14:08 ET"
CNS,"Cohn & Steers Inc",51.04,-0.72,-1.39%,51.96,52.16,50.99,50300,"14:13 ET"
CNSL,"Consolidated Communications Holdings Inc",4.07,0.04,+0.99%,4.09,4.1,4.045,328425,"14:13 ET"
CNTY,"Century Casinos IN",4.57,0.1,+2.24%,4.54,4.68,4.54,27278,"14:05 ET"
CNX,"CNX Resources Corp",22.81,0.079999999999998,+0.35%,22.74,22.905,22.625,1009793,"14:11 ET"
CNXN,"PC Connection Inc",52.14,-0.2,-0.38%,52.44,52.65,51.87,6468,"14:13 ET"
COCO,"The Vita Coco Company Inc",25.92,1.05,+4.22%,25.27,26.18,25.175,309630,"14:12 ET"
CODI,"Compass Diversified Holdings",17.675,-0.055,-0.31%,17.88,17.89,17.55,65429,"13:58 ET"
COFS,"Choiceone Financial",16.75,-0.1,-0.59%,16.86,17.2,16.75,3705,"13:37 ET"
COGT,"Cogent Biosciences Inc",9.2,0.29,+3.25%,9.01,9.3,9.01,588646,"14:10 ET"
COHU,"Cohu Inc",32.38,0.47,+1.47%,32.22,32.69,32.22,63856,"14:12 ET"
COKE,"Coca Cola Bot Cons",644,20.03,+3.21%,628.51,645.6,625.77,13215,"14:05 ET"
COLL,"Collegium Pharma",21.62,0.36,+1.69%,21.35,21.73,21.15,91036,"14:13 ET"
COMM,"Commscope Holding Company",2.445,0.205,+9.15%,2.28,2.46,2.241,1264525,"13:58 ET"
COMP,"Compass Inc Cl A",2.12,0.03,+1.44%,2.13,2.23,2.09,1120821,"14:12 ET"
COOK,"Traeger Inc",2.86,0.1,+3.62%,2.79,2.92,2.77,155510,"14:13 ET"
COOP,"Mr.Cooper Group Inc",53.09,0.41,+0.78%,53,53.74,52.88,171942,"14:12 ET"
CORT,"Corcept Therapeutics",27.86,0.61,+2.24%,27.52,28.08,27.52,219023,"14:11 ET"
COUR,"Coursera Inc",17.99,0.099999999999998,+0.56%,17.63,18.36,17.49,404229,"14:11 ET"
CPE,"Callon Petroleum Company",39.01,-0.020000000000003,-0.05%,39.17,39.19,38.46,625096,"14:12 ET"
CPF,"Central Pacific Financial Company",15.4,-0.27,-1.72%,15.79,15.79,15.28,62061,"14:11 ET"
CPK,"Chesapeake Utilities Corp",90.71,1.53,+1.72%,90.13,91.0677,89.26,29254,"14:13 ET"
CPRX,"Catalyst Pharm Inc",12.63,0.1,+0.80%,12.56,12.71,12.362,459206,"14:13 ET"
CPS,"Cooper Std Holdings Inc",11.44,0.16,+1.42%,11.46,11.9,11.42,78592,"14:01 ET"
CPSI,"Computer Programs",13.97,0.020000000000001,+0.14%,13.95,14.06,13.84,54038,"14:13 ET"
CPSS,"Consumer Portfol",8.97,0.2,+2.28%,8.6,8.98,8.57,6291,"13:30 ET"
CRAI,"Cra International",96.84,-0.64,-0.66%,96.64,96.75,96.19,5544,"14:08 ET"
CRBU,"Caribou Biosciences Inc",4.02,0.21,+5.51%,3.88,4.04,3.82,479406,"14:09 ET"
CRC,"California Resources Corp",53.2,-0.27999999999999,-0.52%,53.99,53.99,52.93,91035,"14:08 ET"
CRCT,"Cricut Inc Cl A",8.59,0.26,+3.12%,8.3,8.79,8.3,122692,"14:12 ET"
CRD.A,"Crawford Company Cl A",8.91,0.0099999999999998,+0.11%,9.04,9.07,8.92,15677,"14:09 ET"
CRDO,"Credo Technology Group Holding Ltd",14.35,-0.2,-1.37%,14.68,14.77,13.735,869600,"14:13 ET"
CRGE,"Charge Enterprises Inc",0.348,0.0051,+1.49%,0.344,0.35,0.3324,142270,"14:09 ET"
CRGY,"Crescent Energy Company Cl A",12.13,0.15,+1.25%,12.01,12.145,11.93,215800,"14:13 ET"
CRK,"Comstock Resources",12.07,0.11,+0.92%,12.08,12.16,11.925,1088970,"14:11 ET"
CRMD,"Cormedix Inc",3.18,0.03,+0.95%,3.18,3.23,3.14,284926,"14:09 ET"
CRMT,"America's Car-Mart",68.2,-0.59999999999999,-0.87%,69.12,70.73,66.56,67315,"14:08 ET"
CRNC,"Cerence Inc",16.63,0.14,+0.85%,16.6,16.87,16.53,91967,"14:13 ET"
CRNX,"Crinetics Pharmaceuticals Inc",29.46,1.2,+4.25%,28.81,30.05,28.81,488055,"14:13 ET"
CRS,"Carpenter Technology Corp",61.21,0.57,+0.94%,61.44,62.17,60.85,170798,"14:13 ET"
CRSR,"Corsair Gaming Inc",13.3,0.65,+5.14%,12.92,13.415,12.85,396716,"14:11 ET"
CRVL,"Corvel Cp",193.25,-2.9,-1.48%,196,199.76,192.17,18788,"14:00 ET"
CSGS,"C S G Sys Intl",49.28,-0.25,-0.50%,49.82,50.46,48.96,244153,"14:13 ET"
CSR,Centerspace,51.24,-0.009999999999998,-0.02%,51.72,52.2,50.97,27933,"14:06 ET"
CSTL,"Castle Biosciences Inc",13.14,0.34,+2.66%,12.86,13.25,12.78,83858,"14:09 ET"
CSTM,"Constellium N.V.",16.25,0.14,+0.87%,16.19,16.36,16.08,423788,"14:13 ET"
CSTR,"Capstar Financial Holdings Inc",14.87,-0.020000000000001,-0.13%,14.91,14.925,14.72,12643,"13:45 ET"
CSV,"Carriage Services",21.89,-0.4,-1.79%,22.52,22.52,21.81,51511,"14:13 ET"
CSWI,"Csw Industrials Inc",170.33,-3.34,-1.92%,175.65,175.65,167.94,17019,"14:01 ET"
CTBI,"Community TR Bancp",36.36,0.009999999999998,+0.03%,36.42,36.6,36,26902,"14:06 ET"
CTGO,"Contango Ore Inc",18.34,0.62,+3.50%,17.8,18.32,17.52,45208,"14:03 ET"
CTKB,"Cytek Biosciences Inc",4.74,0.12,+2.60%,4.55,4.77,4.46,343327,"14:12 ET"
CTLP,"Cantalope Inc",6.4,0.04,+0.63%,6.44,6.47,6.3334,111777,"14:13 ET"
CTO,"Cto Realty Growth Inc",15.86,0.15,+0.95%,15.81,15.9,15.77,28247,"14:04 ET"
CTOS,"Custom Truck One Source",5.55,-0.09,-1.60%,5.68,5.74,5.42,694792,"14:12 ET"
CTRE,"Caretrust REIT Inc",21.54,0.22,+1.03%,21.48,21.675,21.33,554102,"14:09 ET"
CTS,"Cts Corp",38.32,-0.44,-1.14%,38.88,39.24,38.19,97199,"14:05 ET"
CTXR,"Citius Pharmaceuticals Inc",0.7695,0.0955,+14.17%,0.6149,0.8498,0.6,3836082,"14:06 ET"
CUBI,"Customers Bancorp",32.55,0.27,+0.84%,32.51,33.22,32.41,130431,"14:08 ET"
CUE,"Cue Biopharma Inc",1.81,0.09,+5.23%,1.72,1.9,1.72,173633,"14:11 ET"
CURV,"Torrid Holdings Inc",2.27,0.01,+0.44%,2.25,2.34,2.225,21719,"14:03 ET"
CUTR,"Cutera Inc",3.85,0.09,+2.39%,3.85,4.17,3.7657,298991,"14:13 ET"
CVBF,"Cvb Financial Corp",15.01,-0.44,-2.85%,15.64,15.67,15,638342,"14:12 ET"
CVCO,"Cavco Inds Inc",258.26,2.93,+1.15%,258.55,258.55,255.37,16380,"14:08 ET"
CVCY,"Central Vly Cmty Bcp",15.48,-0.47,-2.95%,16.01,16.28,15.58,5439,"14:11 ET"
CVGI,"Commercial Vehicle G",7.08,0.14,+2.02%,7,7.18,6.92,70932,"14:11 ET"
CVGW,"Calavo Growers Inc",25.34,0.29,+1.16%,25.4,25.47,25.15,14661,"13:52 ET"
CVI,"Cvr Energy Inc",31.39,-0.92,-2.85%,32.5,32.53,31.38,333963,"14:13 ET"
CVLG,"Covenant Logistics Group Inc",42.28,-0.38,-0.89%,42.92,42.92,41.91,19217,"14:07 ET"
CVLT,"Commvault Systems",65.83,0.049999999999997,+0.08%,66.19,66.68,65.5839,67128,"13:59 ET"
CVLY,"Codorus Valley Bncp",19.08,0.24,+1.27%,18.985,18.985,18.985,361,"13:41 ET"
CVNA,"Carvana Company Cl A",31.7,-0.050000000000001,-0.16%,31.99,33.38,31.35,4138599,"14:13 ET"
CVRX,"Cvrx Inc",13.03,0.28,+2.20%,12.86,13.16,12.52,36720,"14:02 ET"
CWCO,"Cons Water Inc",29.5182,0.6982,+2.42%,28.8,29.79,28.8,47353,"13:56 ET"
CWH,"Camping World Holdings Inc",17.5,0,0.00%,17.67,18.2,17.44,372623,"14:10 ET"
CWK,"Cushman & Wakefield Plc",6.64,0,0.00%,6.69,6.85,6.6,519890,"14:13 ET"
CWST,"Casella Waste Sys",74.45,-1.45,-1.91%,76.06,76.605,74.17,78221,"14:12 ET"
CWT,"California Water Service Group Holding",47.34,0.55,+1.18%,47.18,47.67,47.18,103904,"14:09 ET"
CXM,"Sprinklr Inc Cl A",13.49,0.32,+2.43%,13.31,13.57,13.31,389397,"14:11 ET"
CXW,"Corecivic Inc",12.31,0.59,+5.03%,11.72,12.27,11.72,1251895,"14:13 ET"
CYH,"Community Health Systems",2.61,0.09,+3.57%,2.48,2.615,2.45,658617,"14:10 ET"
